future_name,month,date,open,high,low,close,change,volume,open_int,open_int_change
Soybeans(CBOT),2021-07-01,2019-07-15,980.0,980.0,980.0,980.0,-9.0,1,45,1
Soybeans(CBOT),2021-07-01,2019-07-16,969.25,969.25,969.0,969.25,-10.75,0,45,0
Soybeans(CBOT),2021-07-01,2019-07-17,963.75,963.75,963.75,963.75,-5.5,0,45,0
Soybeans(CBOT),2021-07-01,2019-07-18,964.0,965.25,964.0,964.0,0.25,0,45,0
Soybeans(CBOT),2021-07-01,2019-07-19,975.25,979.25,975.25,977.5,13.5,0,45,0
Soybeans(CBOT),2021-07-01,2019-07-22,967.75,967.75,967.75,967.75,-9.75,0,45,0
Soybeans(CBOT),2021-07-01,2019-07-23,967.75,968.25,966.0,967.75,0.0,1,45,0
Soybeans(CBOT),2021-07-01,2019-07-24,972.0,972.5,972.0,972.0,4.25,0,45,0
Soybeans(CBOT),2021-07-01,2019-07-25,967.5,973.0,967.5,967.5,-4.5,0,45,0
Soybeans(CBOT),2021-07-01,2019-07-26,970.5,971.0,970.5,970.5,3.0,0,45,0
Soybeans(CBOT),2021-07-01,2019-07-29,975.75,975.75,975.75,975.75,5.25,0,45,0
Soybeans(CBOT),2021-07-01,2019-07-30,973.25,973.25,967.0,973.25,-2.5,0,45,0
Soybeans(CBOT),2021-07-01,2019-07-31,964.25,964.25,964.25,964.25,-9.0,0,45,0
Soybeans(CBOT),2021-07-01,2019-08-01,954.75,954.75,950.75,954.75,-9.5,0,45,0
Soybeans(CBOT),2021-07-01,2019-08-02,955.0,955.0,955.0,955.0,0.25,0,45,45
Soybeans(CBOT),2021-07-01,2019-08-05,955.75,955.75,947.0,955.75,0.75,0,45,0
Soybeans(CBOT),2021-07-01,2019-08-06,952.5,952.5,952.5,952.5,-3.25,0,45,0
Soybeans(CBOT),2021-07-01,2019-08-07,949.25,953.0,949.25,953.0,0.5,0,45,0
Soybeans(CBOT),2021-07-01,2019-08-08,966.5,966.5,966.5,966.5,13.5,0,45,0
Soybeans(CBOT),2021-07-01,2019-08-09,970.0,974.25,967.75,973.75,7.25,2,47,2
Soybeans(CBOT),2021-07-01,2019-08-12,971.25,972.25,969.5,969.5,-4.25,0,47,0
Soybeans(CBOT),2021-07-01,2019-08-13,974.25,981.0,974.25,974.25,4.75,1,48,1
Soybeans(CBOT),2021-07-01,2019-08-14,962.75,962.75,962.75,962.75,-11.5,5,48,0
Soybeans(CBOT),2021-07-01,2019-08-15,956.5,963.25,956.5,956.5,-6.25,0,48,0
Soybeans(CBOT),2021-07-01,2019-08-16,965.75,965.75,965.75,965.75,9.25,0,48,0
Soybeans(CBOT),2021-07-01,2019-08-19,953.5,953.5,953.5,953.5,-12.25,0,48,0
Soybeans(CBOT),2021-07-01,2019-08-20,952.75,956.75,952.75,954.25,0.75,1,49,1
Soybeans(CBOT),2021-07-01,2019-08-21,958.25,959.0,955.25,958.0,3.75,0,49,0
Soybeans(CBOT),2021-07-01,2019-08-22,954.25,962.5,954.25,954.25,-3.75,2,51,2
Soybeans(CBOT),2021-07-01,2019-08-23,951.5,951.5,950.25,951.5,-2.75,20,50,-1
Soybeans(CBOT),2021-07-01,2019-08-26,959.25,959.75,959.25,959.25,7.75,2,50,0
Soybeans(CBOT),2021-07-01,2019-08-27,956.25,956.25,953.5,956.0,-3.25,0,50,0
Soybeans(CBOT),2021-07-01,2019-08-28,951.0,961.5,950.75,961.5,5.5,0,50,0
Soybeans(CBOT),2021-07-01,2019-08-29,965.0,965.0,962.25,962.5,1.0,10,50,0
Soybeans(CBOT),2021-07-01,2019-08-30,965.0,970.0,962.25,962.25,-0.25,2,55,0
Soybeans(CBOT),2021-07-01,2019-09-03,964.25,964.25,958.0,964.25,2.0,6,59,4
Soybeans(CBOT),2021-07-01,2019-09-04,965.0,970.0,961.0,967.25,3.0,0,59,0
Soybeans(CBOT),2021-07-01,2019-09-05,957.25,958.5,954.75,955.75,-11.5,7,63,4
Soybeans(CBOT),2021-07-01,2019-09-06,957.5,957.75,954.5,954.5,-1.25,12,65,2
Soybeans(CBOT),2021-07-01,2019-09-09,959.0,959.0,952.0,958.25,3.75,5,65,0
Soybeans(CBOT),2021-07-01,2019-09-10,965.0,965.0,958.75,958.75,0.5,3,65,0
Soybeans(CBOT),2021-07-01,2019-09-11,957.25,957.25,954.25,957.25,-1.5,9,66,1
Soybeans(CBOT),2021-07-01,2019-09-12,970.0,975.0,970.0,975.0,17.75,2,68,2
Soybeans(CBOT),2021-07-01,2019-09-13,972.0,975.5,972.0,973.75,-1.25,44,85,17
Soybeans(CBOT),2021-07-01,2019-09-16,979.75,980.0,976.0,977.5,3.75,31,108,23
Soybeans(CBOT),2021-07-01,2019-09-17,975.75,977.5,973.25,976.5,-1.0,13,117,9
Soybeans(CBOT),2021-07-01,2019-09-18,973.5,973.5,971.25,972.0,-4.5,15,121,4
Soybeans(CBOT),2021-07-01,2019-09-19,970.75,972.5,965.75,967.25,-4.75,20,129,8
Soybeans(CBOT),2021-07-01,2019-09-20,960.5,960.5,959.5,960.5,-6.75,50,165,36
Soybeans(CBOT),2021-07-01,2019-09-23,967.0,968.75,960.75,961.75,1.25,0,165,0
Soybeans(CBOT),2021-07-01,2019-09-24,962.25,964.0,960.25,960.5,-1.25,22,168,3
Soybeans(CBOT),2021-07-01,2019-09-25,956.5,958.5,955.5,958.5,-2.0,24,178,10
Soybeans(CBOT),2021-07-01,2019-09-26,960.75,962.25,958.25,958.25,-0.25,35,197,19
Soybeans(CBOT),2021-07-01,2019-09-27,955.0,956.75,953.25,954.75,-3.5,22,199,2
Soybeans(CBOT),2021-07-01,2019-09-30,956.25,961.5,954.25,961.25,6.5,52,209,10
Soybeans(CBOT),2021-07-01,2019-10-01,959.0,960.75,956.25,960.0,-1.25,121,268,59
Soybeans(CBOT),2021-07-01,2019-10-02,960.0,964.0,958.5,964.0,4.0,191,331,63
Soybeans(CBOT),2021-07-01,2019-10-03,964.0,967.25,962.75,963.75,-0.25,67,342,11
Soybeans(CBOT),2021-07-01,2019-10-04,965.25,967.75,963.5,963.75,0.0,59,354,12
Soybeans(CBOT),2021-07-01,2019-10-07,966.5,966.75,964.25,964.5,0.75,61,342,-12
Soybeans(CBOT),2021-07-01,2019-10-08,964.5,970.5,963.75,969.75,5.25,52,359,17
Soybeans(CBOT),2021-07-01,2019-10-09,970.75,975.5,968.25,969.75,0.0,142,437,78
Soybeans(CBOT),2021-07-01,2019-10-10,972.0,973.0,963.25,964.75,-5.0,157,497,60
Soybeans(CBOT),2021-07-01,2019-10-11,971.0,971.75,964.0,965.5,0.75,167,587,90
Soybeans(CBOT),2021-07-01,2019-10-14,964.5,966.75,961.5,966.75,1.25,242,711,124
Soybeans(CBOT),2021-07-01,2019-10-15,965.0,968.5,964.25,965.25,-1.5,81,730,19
Soybeans(CBOT),2021-07-01,2019-10-16,965.5,968.5,963.0,963.5,-1.75,51,738,8
Soybeans(CBOT),2021-07-01,2019-10-17,968.0,968.0,960.5,962.0,-1.5,82,730,-8
Soybeans(CBOT),2021-07-01,2019-10-18,967.25,968.0,964.25,965.5,3.5,159,783,53
Soybeans(CBOT),2021-07-01,2019-10-21,968.75,971.0,964.5,968.0,2.5,115,815,32
Soybeans(CBOT),2021-07-01,2019-10-22,972.5,974.0,969.0,970.25,2.25,91,847,32
Soybeans(CBOT),2021-07-01,2019-10-23,970.5,972.5,966.5,969.5,-0.75,93,842,-5
Soybeans(CBOT),2021-07-01,2019-10-24,972.25,978.0,971.25,975.0,5.5,101,859,17
Soybeans(CBOT),2021-07-01,2019-10-25,977.75,978.5,968.75,969.0,-6.0,89,851,-8
Soybeans(CBOT),2021-07-01,2019-10-28,971.5,973.25,970.75,971.75,2.75,48,861,10
Soybeans(CBOT),2021-07-01,2019-10-29,973.0,974.5,970.75,973.5,1.75,36,855,-6
Soybeans(CBOT),2021-07-01,2019-10-30,974.5,975.25,971.0,971.0,-2.5,16,852,-3
Soybeans(CBOT),2021-07-01,2019-10-31,968.25,973.0,967.0,973.0,2.0,32,867,15
Soybeans(CBOT),2021-07-01,2019-11-01,970.25,974.5,969.5,971.75,-1.25,39,869,2
Soybeans(CBOT),2021-07-01,2019-11-04,965.25,973.0,964.75,971.0,-0.75,106,905,36
Soybeans(CBOT),2021-07-01,2019-11-05,970.75,971.25,968.25,969.75,-1.25,45,918,13
Soybeans(CBOT),2021-07-01,2019-11-06,969.5,971.0,965.0,968.25,-1.5,25,926,8
Soybeans(CBOT),2021-07-01,2019-11-07,967.75,972.25,966.5,971.75,3.5,68,925,-1
Soybeans(CBOT),2021-07-01,2019-11-08,968.75,972.0,965.75,967.75,-4.0,56,912,-13
Soybeans(CBOT),2021-07-01,2019-11-11,962.5,962.5,958.0,959.5,-8.25,33,914,2
Soybeans(CBOT),2021-07-01,2019-11-12,960.0,960.75,958.0,958.5,-1.0,98,931,17
Soybeans(CBOT),2021-07-01,2019-11-13,957.25,959.25,954.75,955.75,-2.75,33,935,4
Soybeans(CBOT),2021-07-01,2019-11-14,955.5,956.5,951.75,953.0,-2.75,156,991,56
Soybeans(CBOT),2021-07-01,2019-11-15,957.25,957.5,952.5,954.0,1.0,106,996,5
Soybeans(CBOT),2021-07-01,2019-11-18,953.25,955.0,946.75,948.0,-6.0,18,997,1
Soybeans(CBOT),2021-07-01,2019-11-19,948.75,951.0,948.0,949.25,1.25,85,1013,16
Soybeans(CBOT),2021-07-01,2019-11-20,951.0,952.0,949.0,951.75,2.5,175,1086,73
Soybeans(CBOT),2021-07-01,2019-11-21,952.0,953.75,945.5,948.25,-3.5,109,1074,-12
Soybeans(CBOT),2021-07-01,2019-11-22,945.5,947.75,943.75,946.5,-1.75,87,1101,27
Soybeans(CBOT),2021-07-01,2019-11-25,946.0,949.5,945.0,947.75,1.25,140,1136,35
Soybeans(CBOT),2021-07-01,2019-11-26,945.25,948.0,938.75,939.75,-8.0,84,1174,38
Soybeans(CBOT),2021-07-01,2019-11-27,939.75,941.5,936.5,937.0,-2.75,127,1184,10
Soybeans(CBOT),2021-07-01,2019-11-29,937.25,938.0,935.5,937.0,0.0,51,1197,13
Soybeans(CBOT),2021-07-01,2019-12-02,939.5,940.0,936.0,937.0,0.0,51,1197,13
Soybeans(CBOT),2021-07-01,2019-12-03,939.0,941.5,938.75,938.75,1.75,78,1216,0
Soybeans(CBOT),2021-07-01,2019-12-04,938.0,941.75,933.0,940.0,1.25,105,1231,15
Soybeans(CBOT),2021-07-01,2019-12-05,944.5,944.75,942.25,943.0,3.0,45,1234,3
Soybeans(CBOT),2021-07-01,2019-12-06,945.75,948.0,945.25,945.25,2.25,71,1246,12
Soybeans(CBOT),2021-07-01,2019-12-09,949.0,953.5,949.0,951.25,6.0,173,1311,65
Soybeans(CBOT),2021-07-01,2019-12-10,952.0,953.25,950.5,953.0,1.75,37,1315,4
Soybeans(CBOT),2021-07-01,2019-12-11,949.75,949.75,947.75,949.0,-4.0,69,1352,37
Soybeans(CBOT),2021-07-01,2019-12-12,947.25,952.75,946.5,950.0,1.0,99,1381,29
Soybeans(CBOT),2021-07-01,2019-12-13,953.25,959.75,951.5,955.25,5.25,41,1406,25
Soybeans(CBOT),2021-07-01,2019-12-16,961.5,963.5,956.75,958.75,3.5,219,1488,82
Soybeans(CBOT),2021-07-01,2019-12-17,959.25,961.25,957.0,960.0,1.25,214,1595,107
Soybeans(CBOT),2021-07-01,2019-12-18,959.0,964.0,958.25,964.0,4.0,342,1750,155
Soybeans(CBOT),2021-07-01,2019-12-19,959.75,963.75,958.75,962.25,-1.75,891,2044,294
Soybeans(CBOT),2021-07-01,2019-12-20,963.25,964.0,960.5,961.5,-0.75,71,2063,19
Soybeans(CBOT),2021-07-01,2019-12-23,963.25,966.25,962.25,963.5,2.0,87,2095,32
Soybeans(CBOT),2021-07-01,2019-12-24,965.75,967.75,962.0,966.75,3.25,176,2203,108
Soybeans(CBOT),2021-07-01,2019-12-26,969.5,969.5,967.25,967.75,1.0,237,2310,107
Soybeans(CBOT),2021-07-01,2019-12-27,970.25,970.25,964.75,967.0,-0.75,81,2344,34
Soybeans(CBOT),2021-07-01,2019-12-30,966.75,973.5,964.5,972.25,5.25,36,2360,16
Soybeans(CBOT),2021-07-01,2019-12-31,969.25,973.25,969.25,973.25,1.0,37,2364,4
Soybeans(CBOT),2021-07-01,2020-01-02,975.75,977.5,974.5,976.25,3.0,155,2412,48
Soybeans(CBOT),2021-07-01,2020-01-03,973.0,973.5,967.5,971.25,-5.0,78,2440,28
Soybeans(CBOT),2021-07-01,2020-01-06,971.0,975.0,971.0,974.75,3.5,210,2545,26
Soybeans(CBOT),2021-07-01,2020-01-07,974.5,976.25,970.5,975.5,0.75,344,2677,132
Soybeans(CBOT),2021-07-01,2020-01-08,971.5,977.5,971.0,975.75,0.25,365,2831,154
Soybeans(CBOT),2021-07-01,2020-01-09,976.5,979.25,968.0,971.25,-4.5,203,2917,86
Soybeans(CBOT),2021-07-01,2020-01-10,970.5,972.5,966.5,972.25,1.0,585,3247,330
Soybeans(CBOT),2021-07-01,2020-01-13,967.0,968.75,964.75,965.5,-6.75,338,3456,209
Soybeans(CBOT),2021-07-01,2020-01-14,964.5,967.75,960.5,964.5,-1.0,239,3609,153
Soybeans(CBOT),2021-07-01,2020-01-15,963.75,964.25,953.5,954.25,-10.25,546,3906,297
Soybeans(CBOT),2021-07-01,2020-01-16,954.0,955.25,951.0,953.0,-1.25,733,4190,284
Soybeans(CBOT),2021-07-01,2020-01-17,953.25,958.25,950.5,956.25,3.25,554,4376,186
Soybeans(CBOT),2021-07-01,2020-01-21,951.75,957.5,947.5,949.75,-6.5,575,4503,127
Soybeans(CBOT),2021-07-01,2020-01-22,952.25,954.0,948.25,948.75,-1.0,259,4562,59
Soybeans(CBOT),2021-07-01,2020-01-23,948.25,949.0,944.0,949.0,0.25,215,4632,70
Soybeans(CBOT),2021-07-01,2020-01-24,943.75,945.0,942.75,943.25,-5.75,186,4685,53
Soybeans(CBOT),2021-07-01,2020-01-27,939.0,944.0,934.25,943.25,0.0,326,4636,-49
Soybeans(CBOT),2021-07-01,2020-01-28,936.25,942.5,936.0,940.5,-2.75,1014,4650,14
Soybeans(CBOT),2021-07-01,2020-01-29,944.75,946.5,937.0,939.0,-1.5,1014,4650,14
Soybeans(CBOT),2021-07-01,2020-01-30,934.75,935.0,928.75,930.0,-9.0,541,4686,36
Soybeans(CBOT),2021-07-01,2020-01-31,928.0,931.0,926.5,926.5,-3.5,364,4819,133
Soybeans(CBOT),2021-07-01,2020-02-03,925.5,931.0,924.75,928.5,2.0,1264,5370,551
Soybeans(CBOT),2021-07-01,2020-02-04,933.0,934.5,930.0,930.75,2.25,529,5457,87
Soybeans(CBOT),2021-07-01,2020-02-05,936.75,938.5,929.75,931.0,0.25,312,5483,26
Soybeans(CBOT),2021-07-01,2020-02-06,936.25,936.25,928.25,929.0,-2.0,322,5486,3
Soybeans(CBOT),2021-07-01,2020-02-07,932.0,932.0,923.25,924.75,-4.25,646,5670,184
Soybeans(CBOT),2021-07-01,2020-02-10,924.0,929.0,922.25,924.75,0.0,314,5704,34
Soybeans(CBOT),2021-07-01,2020-02-11,924.5,928.0,921.5,925.0,0.25,1030,5995,291
Soybeans(CBOT),2021-07-01,2020-02-12,923.0,925.75,921.0,923.25,-1.75,832,6375,380
Soybeans(CBOT),2021-07-01,2020-02-13,922.0,927.75,920.5,926.0,2.75,696,6479,104
Soybeans(CBOT),2021-07-01,2020-02-14,924.75,928.0,923.5,926.0,0.0,1001,6921,442
Soybeans(CBOT),2021-07-01,2020-02-18,924.75,929.25,922.5,923.75,-2.25,797,7162,241
Soybeans(CBOT),2021-07-01,2020-02-19,925.0,926.0,920.25,925.75,2.0,288,7176,14
Soybeans(CBOT),2021-07-01,2020-02-20,923.75,925.0,916.5,918.75,-7.0,466,7327,151
Soybeans(CBOT),2021-07-01,2020-02-21,918.5,922.25,915.25,916.25,-2.5,1457,7130,-197
Soybeans(CBOT),2021-07-01,2020-02-24,913.5,914.5,905.5,909.0,-7.25,1275,7786,656
Soybeans(CBOT),2021-07-01,2020-02-25,913.0,914.25,910.0,914.0,5.0,1170,7880,94
Soybeans(CBOT),2021-07-01,2020-02-26,915.75,921.5,913.0,914.75,0.75,1276,8353,473
Soybeans(CBOT),2021-07-01,2020-02-27,914.0,914.75,905.0,913.25,-1.5,927,8823,470
Soybeans(CBOT),2021-07-01,2020-02-28,913.0,913.25,904.25,909.25,-4.0,960,8782,-41
Soybeans(CBOT),2021-07-01,2020-03-02,911.5,919.5,908.5,919.0,9.75,1614,9120,338
Soybeans(CBOT),2021-07-01,2020-03-03,921.25,924.75,915.5,918.5,-0.5,1126,9342,222
Soybeans(CBOT),2021-07-01,2020-03-04,919.75,921.75,910.25,912.5,-6.0,1981,10270,928
Soybeans(CBOT),2021-07-01,2020-03-05,912.5,915.0,900.5,902.75,-9.75,1636,10582,312
Soybeans(CBOT),2021-07-01,2020-03-06,906.0,908.25,901.0,904.5,1.75,1601,10925,343
Soybeans(CBOT),2021-07-01,2020-03-09,900.0,900.0,885.25,887.0,-17.5,2022,10514,-411
Soybeans(CBOT),2021-07-01,2020-03-10,891.5,900.25,891.5,894.0,7.0,1782,10644,130
Soybeans(CBOT),2021-07-01,2020-03-11,888.25,898.75,886.5,888.25,-5.75,3113,11098,454
Soybeans(CBOT),2021-07-01,2020-03-12,889.0,889.0,866.25,874.75,-13.5,2019,11523,425
Soybeans(CBOT),2021-07-01,2020-03-13,870.5,885.5,866.25,871.5,-3.25,1217,11842,319
Soybeans(CBOT),2021-07-01,2020-03-16,867.75,874.5,853.0,853.25,-18.25,3796,13151,1309
Soybeans(CBOT),2021-07-01,2020-03-17,854.5,861.0,847.25,847.5,-5.75,2397,13574,423
Soybeans(CBOT),2021-07-01,2020-03-18,849.5,858.0,839.25,844.25,-3.25,3194,13480,-94
Soybeans(CBOT),2021-07-01,2020-03-19,849.0,854.25,841.75,842.75,-1.5,2683,13722,242
Soybeans(CBOT),2021-07-01,2020-03-20,843.25,860.75,843.25,854.25,11.5,2463,14376,654
Soybeans(CBOT),2021-07-01,2020-03-23,854.0,863.75,850.5,856.0,1.75,6527,16123,1747
Soybeans(CBOT),2021-07-01,2020-03-24,861.5,865.5,855.25,859.75,3.75,2607,15998,-125
Soybeans(CBOT),2021-07-01,2020-03-25,861.25,873.0,860.0,868.0,8.25,4906,16092,94
Soybeans(CBOT),2021-07-01,2020-03-26,870.25,873.5,864.25,873.25,5.25,3734,15861,-231
Soybeans(CBOT),2021-07-01,2020-03-27,874.0,878.0,861.25,864.75,-8.5,3003,15908,47
Soybeans(CBOT),2021-07-01,2020-03-30,869.0,874.25,856.75,858.25,-6.5,1320,16219,311
Soybeans(CBOT),2021-07-01,2020-03-31,857.0,864.25,854.0,859.5,1.25,2451,15826,-393
Soybeans(CBOT),2021-07-01,2020-04-01,856.5,859.75,850.0,851.75,-7.75,1199,15720,-106
Soybeans(CBOT),2021-07-01,2020-04-02,852.5,862.25,849.5,854.5,2.75,1598,15763,43
Soybeans(CBOT),2021-07-01,2020-04-03,854.75,860.5,850.0,852.25,-2.25,1528,16056,293
Soybeans(CBOT),2021-07-01,2020-04-06,850.25,859.25,849.0,856.75,4.5,2814,15983,-73
Soybeans(CBOT),2021-07-01,2020-04-07,861.75,866.0,858.5,861.0,4.25,1690,16533,550
Soybeans(CBOT),2021-07-01,2020-04-08,861.5,868.75,860.0,867.25,6.25,1070,16397,-136
Soybeans(CBOT),2021-07-01,2020-04-09,869.0,875.5,866.25,875.25,8.0,1569,17021,624
Soybeans(CBOT),2021-07-01,2020-04-13,869.25,880.25,867.75,871.5,-3.75,2465,17685,664
Soybeans(CBOT),2021-07-01,2020-04-14,871.0,872.0,864.0,866.75,-4.75,726,17708,23
Soybeans(CBOT),2021-07-01,2020-04-15,868.5,870.0,857.5,859.75,-7.0,3669,17543,-165
Soybeans(CBOT),2021-07-01,2020-04-16,858.5,862.25,854.0,855.25,-4.5,958,17669,126
Soybeans(CBOT),2021-07-01,2020-04-17,857.0,859.0,851.75,853.0,-2.25,2890,18034,365
Soybeans(CBOT),2021-07-01,2020-04-20,852.75,856.0,848.5,849.75,-3.25,555,18196,162
Soybeans(CBOT),2021-07-01,2020-04-21,848.25,858.0,842.5,857.0,7.25,1478,18163,-33
Soybeans(CBOT),2021-07-01,2020-04-22,857.25,861.0,847.0,849.0,-8.0,1103,18300,137
Soybeans(CBOT),2021-07-01,2020-04-23,848.75,856.75,843.25,844.75,-4.25,2714,19036,736
Soybeans(CBOT),2021-07-01,2020-04-24,846.25,847.5,832.0,835.5,-9.25,3136,19521,485
Soybeans(CBOT),2021-07-01,2020-04-27,834.75,842.5,831.25,833.0,-2.5,3949,20963,1442
Soybeans(CBOT),2021-07-01,2020-04-28,833.25,842.5,831.25,838.75,5.75,5176,21935,972
Soybeans(CBOT),2021-07-01,2020-04-29,838.75,848.5,838.5,846.75,8.0,1681,22281,346
Soybeans(CBOT),2021-07-01,2020-04-30,848.0,859.5,847.0,855.25,8.5,2531,22424,143
Soybeans(CBOT),2021-07-01,2020-05-01,855.0,857.25,849.75,855.75,0.5,2543,22974,550
Soybeans(CBOT),2021-07-01,2020-05-04,851.0,852.0,843.0,848.5,-7.25,2054,23370,396
Soybeans(CBOT),2021-07-01,2020-05-05,848.5,850.0,842.25,844.25,-4.25,1019,23477,107
Soybeans(CBOT),2021-07-01,2020-05-06,843.5,846.25,833.5,835.5,-8.75,2488,24373,896
Soybeans(CBOT),2021-07-01,2020-05-07,836.25,844.25,834.5,837.0,1.5,2008,25042,669
Soybeans(CBOT),2021-07-01,2020-05-08,835.5,848.5,835.25,844.75,7.75,4340,25892,850
Soybeans(CBOT),2021-07-01,2020-05-11,849.5,854.75,846.25,848.25,3.5,8384,28375,2483
Soybeans(CBOT),2021-07-01,2020-05-12,847.25,852.0,844.5,847.0,-1.25,2964,29114,739
Soybeans(CBOT),2021-07-01,2020-05-13,845.25,849.25,837.5,840.0,-7.0,2071,29081,-33
Soybeans(CBOT),2021-07-01,2020-05-14,841.0,845.0,838.5,839.0,-1.0,2145,29320,239
Soybeans(CBOT),2021-07-01,2020-05-15,841.0,846.0,840.5,844.0,5.0,4077,29733,413
Soybeans(CBOT),2021-07-01,2020-05-18,844.5,853.0,844.5,852.25,8.25,2986,30348,615
Soybeans(CBOT),2021-07-01,2020-05-19,852.0,856.25,850.25,852.5,0.25,2128,30613,265
Soybeans(CBOT),2021-07-01,2020-05-20,853.0,860.25,852.5,855.75,3.25,3010,30790,177
Soybeans(CBOT),2021-07-01,2020-05-21,855.5,858.25,850.25,852.0,-3.75,3225,31011,221
Soybeans(CBOT),2021-07-01,2020-05-22,850.75,855.25,848.25,852.75,0.75,1427,31283,272
Soybeans(CBOT),2021-07-01,2020-05-26,850.0,863.0,849.75,861.25,8.5,1953,30926,-357
Soybeans(CBOT),2021-07-01,2020-05-27,860.75,866.25,859.0,863.25,2.0,2828,31361,435
Soybeans(CBOT),2021-07-01,2020-05-28,862.25,867.0,855.5,863.0,-0.25,1631,31628,267
Soybeans(CBOT),2021-07-01,2020-05-29,861.5,864.25,858.75,862.75,-0.25,1089,31580,-48
Soybeans(CBOT),2021-07-01,2020-06-01,865.0,870.25,858.25,864.25,1.5,2020,32112,532
Soybeans(CBOT),2021-07-01,2020-06-02,866.5,873.75,862.25,871.25,7.0,2196,32801,689
Soybeans(CBOT),2021-07-01,2020-06-03,872.25,876.25,872.25,876.0,4.75,1720,32890,89
Soybeans(CBOT),2021-07-01,2020-06-04,873.75,892.25,873.75,891.0,15.0,1478,32919,29
Soybeans(CBOT),2021-07-01,2020-06-05,890.0,897.0,889.0,894.25,3.25,1152,33113,194
Soybeans(CBOT),2021-07-01,2020-06-08,894.0,896.5,889.0,892.5,-1.75,5752,35133,2020
Soybeans(CBOT),2021-07-01,2020-06-09,893.5,894.25,884.5,887.75,-4.75,3038,35148,15
Soybeans(CBOT),2021-07-01,2020-06-10,887.0,890.25,883.5,885.5,-2.25,707,35081,-67
Soybeans(CBOT),2021-07-01,2020-06-11,885.25,886.75,881.0,883.5,-2.0,2466,34561,-520
Soybeans(CBOT),2021-07-01,2020-06-12,884.5,890.5,881.25,884.0,0.5,1834,34587,26
Soybeans(CBOT),2021-07-01,2020-06-15,882.5,883.0,875.25,882.5,-1.5,2292,35400,813
Soybeans(CBOT),2021-07-01,2020-06-16,885.5,886.0,879.0,880.0,-2.5,2018,35817,417
Soybeans(CBOT),2021-07-01,2020-06-17,878.0,886.5,874.5,883.75,3.75,1712,36223,406
Soybeans(CBOT),2021-07-01,2020-06-18,883.0,886.5,878.75,882.25,-1.5,1001,36287,64
Soybeans(CBOT),2021-07-01,2020-06-19,881.5,888.25,880.75,885.25,3.0,2309,36688,401
Soybeans(CBOT),2021-07-01,2020-06-22,883.5,886.25,882.5,884.75,-0.5,3329,36954,266
Soybeans(CBOT),2021-07-01,2020-06-23,884.5,887.0,873.75,883.5,-1.25,2451,37550,596
Soybeans(CBOT),2021-07-01,2020-06-24,883.0,886.0,876.75,879.0,-4.5,1280,37819,269
